Precinct	Register Voters	Ballots Cast	Turnout %
31012	524	356	67.94
31013	681	444	65.20
31014	626	397	63.42
31015	633	415	65.56
31016	645	472	73.18
31017	618	386	62.46
31018	620	385	62.10
31019	597	367	61.47
31020	577	359	62.22
31021	576	359	62.33
31022	611	360	58.92
31023	641	416	64.90
31024	635	428	67.40
31025	624	388	62.18
31026	607	419	69.03
31027	789	460	58.30
31028	575	349	60.70
31029	624	386	61.86
31030	569	322	56.59
31031	544	359	65.99
31032	584	333	57.02
31033	593	398	67.12
31034	640	416	65.00
31035	695	472	67.91
31036	614	423	68.89
31037	606	388	64.03
31038	589	364	61.80
31039	653	448	68.61
31040	665	456	68.57
31041	619	380	61.39
32001	1105	935	84.62
32002	973	850	87.36
32003	859	774	90.10
32004	834	695	83.33
32005	876	793	90.53
32006	992	892	89.92
32007	970	884	91.13
32008	1110	989	89.10
32009	930	784	84.30
32010	986	877	88.95
32011	715	634	88.67
32012	619	504	81.42
32013	1056	890	84.28
32014	851	750	88.13
32015	819	722	88.16
32016	831	727	87.48
32017	793	688	86.76
32018	880	755	85.80
32019	862	743	86.19
32020	813	670	82.41
32021	845	754	89.23
32022	1017	837	82.30
32023	883	801	90.71
32024	819	700	85.47
32025	858	740	86.25
32026	836	722	86.36
32027	966	850	87.99
32028	845	696	82.37
32029	840	771	91.79
32030	902	802	88.91
32031	937	823	87.83
32032	978	872	89.16
32033	867	759	87.54
32034	937	841	89.75
32035	901	766	85.02
32036	917	828	90.29
32037	976	888	90.98
32038	924	787	85.17
32039	1037	921	88.81
32040	867	787	90.77
32041	944	818	86.65
32042	857	755	88.10
32043	754	636	84.35
33001	989	778	78.67
33002	1332	1050	78.83
33003	1177	1005	85.39
33004	1231	992	80.58
33005	937	742	79.19
33006	864	655	75.81
33007	1103	787	71.35
33008	1038	902	86.90
33009	1035	833	80.48
33010	855	657	76.84
33011	995	758	76.18
33012	957	758	79.21
33013	915	700	76.50
33014	500	358	71.60
33015	987	746	75.58
33016	1289	1025	79.52
33017	1012	767	75.79
33018	1359	1074	79.03
33019	1112	900	80.94
33020	1147	925	80.65
33021	956	759	79.39
33022	862	696	80.74
33023	929	801	86.22
33024	983	871	88.61
33025	1119	883	78.91
33026	707	570	80.62
33027	1108	888	80.14
33028	856	671	78.39
34001	714	505	70.73
34002	574	414	72.13
34003	752	462	61.44
34004	613	350	57.10
34005	663	416	62.75
34006	785	521	66.37
34007	720	498	69.17
34008	667	407	61.02
34009	624	321	51.44
34010	678	465	68.58
34011	699	407	58.23
34012	740	491	66.35
34013	710	460	64.79
34014	699	377	53.93
34015	790	435	55.06
34016	696	411	59.05
34017	875	572	65.37
34018	569	329	57.82
34019	825	522	63.27
34020	710	494	69.58
34021	738	518	70.19
34022	622	453	72.83
34023	607	380	62.60
34024	682	405	59.38
34025	1022	683	66.83
34026	832	524	62.98
34027	651	390	59.91
34028	599	308	51.42
34029	606	381	62.87
34030	569	425	74.69
34031	720	380	52.78
34032	727	459	63.14
34033	632	388	61.39
34034	743	516	69.45
34035	888	572	64.41
34036	615	391	63.58
34037	596	265	44.46
34038	525	236	44.95
34039	607	350	57.66
34040	809	521	64.40
34041	523	290	55.45
34042	652	443	67.94
34043	569	401	70.47
34044	675	445	65.93
34045	695	463	66.62
34046	473	310	65.54
34047	711	419	58.93
34048	678	453	66.81
34049	609	426	69.95
34050	662	380	57.40
34051	691	483	69.90
34052	486	345	70.99
34053	554	322	58.12
35001	877	678	77.31
35002	782	643	82.23
35003	803	570	70.98
35004	808	623	77.10
35005	722	553	76.59
35006	879	645	73.38
35007	826	651	78.81
35008	842	633	75.18
35009	852	648	76.06
35010	840	716	85.24
35011	991	729	73.56
35012	767	472	61.54
35013	816	499	61.15
35014	794	521	65.62
35015	983	747	75.99
35016	691	383	55.43
35017	878	661	75.28
35018	734	442	60.22
35019	759	437	57.58
35020	901	659	73.14
35021	875	646	73.83
35022	1079	761	70.53
35023	875	657	75.09
35024	803	570	70.98
35025	800	652	81.50
35026	733	539	73.53
35027	795	589	74.09
35028	765	606	79.22
35029	936	646	69.02
35030	919	633	68.88
35031	860	675	78.49
36001	834	538	64.51
36002	926	550	59.40
36003	694	474	68.30
36004	992	574	57.86
36005	853	478	56.04
36006	811	512	63.13
36007	858	644	75.06
36008	701	450	64.19
36009	874	525	60.07
36010	984	700	71.14
36011	658	395	60.03
36012	720	399	55.42
36013	656	408	62.20
36014	832	599	72.00
36015	821	586	71.38
36016	815	549	67.36
36017	927	674	72.71
36018	901	621	68.92
36019	1005	690	68.66
36020	908	627	69.05
36021	897	505	56.30
36022	805	483	60.00
36023	908	504	55.51
36024	1014	670	66.07
36025	914	559	61.16
36026	865	564	65.20
36027	783	507	64.75
36028	857	577	67.33
36029	916	606	66.16
36030	840	545	64.88
37001	618	403	65.21
37002	704	386	54.83
37003	642	328	51.09
37004	691	369	53.40
37005	754	470	62.33
37006	756	483	63.89
37007	675	366	54.22
37008	612	339	55.39
37009	798	468	58.65
37010	923	568	61.54
37011	552	310	56.16
37012	767	426	55.54
37013	620	333	53.71
37014	810	482	59.51
37015	787	467	59.34
37016	794	528	66.50
37017	622	327	52.57
37018	662	395	59.67
37019	750	338	45.07
37020	664	400	60.24
37021	725	417	57.52
37022	806	433	53.72
37023	671	427	63.64
37024	754	470	62.33
37025	702	396	56.41
37026	849	587	69.14
37027	729	419	57.48
37028	671	407	60.66
37029	747	438	58.63
37030	781	435	55.70
37031	846	507	59.93
37032	686	395	57.58
37033	819	494	60.32
37034	727	393	54.06
37035	692	428	61.85
37036	739	429	58.05
37037	864	500	57.87
37038	757	476	62.88
37039	724	429	59.25
37040	741	469	63.29
37041	761	479	62.94
38001	780	550	70.51
38002	790	651	82.41
38003	943	646	68.50
38004	818	600	73.35
38005	875	635	72.57
38006	937	648	69.16
38007	831	585	70.40
38008	863	594	68.83
38009	900	684	76.00
38010	814	538	66.09
38011	729	547	75.03
38012	864	635	73.50
38013	952	685	71.95
38014	856	633	73.95
38015	806	577	71.59
38016	829	598	72.14
38017	964	729	75.62
38018	862	650	75.41
38019	945	689	72.91
38020	879	632	71.90
38021	811	580	71.52
38022	754	548	72.68
38023	798	613	76.82
38024	840	636	75.71
38025	774	576	74.42
38026	885	654	73.90
38027	934	631	67.56
38028	979	736	75.18
38029	895	632	70.61
38030	919	629	68.44
38031	758	594	78.36
38032	839	584	69.61
38033	887	598	67.42
38034	805	578	71.80
38035	817	592	72.46
38036	791	577	72.95
38037	816	600	73.53
38038	819	606	73.99
38039	863	665	77.06
38040	800	598	74.75
38041	666	527	79.13
39001	694	621	89.48
39002	703	574	81.65
39003	818	647	79.10
39004	688	581	84.45
39005	788	625	79.31
39006	855	616	72.05
39007	711	535	75.25
39008	930	655	70.43
39009	817	569	69.65
39010	377	282	74.80
39011	763	576	75.49
39012	1124	813	72.33
39013	831	579	69.68
39014	791	592	74.84
39015	901	735	81.58
39016	898	616	68.60
39017	741	616	83.13
39018	798	592	74.19
39019	819	585	71.43
39020	946	760	80.34
39021	770	601	78.05
39022	853	641	75.15
39023	749	596	79.57
39024	883	748	84.71
39025	800	537	67.13
39026	801	598	74.66
39027	110	94	85.45
39028	888	728	81.98
39029	520	353	67.88
39030	941	709	75.35
39031	827	528	63.85
39032	850	587	69.06
39033	917	657	71.65
39034	952	729	76.58
39035	812	622	76.60
39036	275	157	57.09
39037	657	567	86.30
39038	368	311	84.51
39039	465	375	80.65
39040	804	632	78.61
39041	771	624	80.93
39042	716	630	87.99
39043	761	629	82.65
39044	569	486	85.41
39045	668	537	80.39
40001	895	655	73.18
40002	902	692	76.72
40003	962	811	84.30
40004	581	413	71.08
40005	873	720	82.47
40006	880	768	87.27
40007	741	628	84.75
40008	961	861	89.59
40009	832	579	69.59
40010	1039	771	74.21
40011	748	658	87.97
40012	672	588	87.50
40013	1031	956	92.73
40014	932	676	72.53
40015	906	681	75.17
40016	932	852	91.42
40017	736	551	74.86
40018	870	572	65.75
40019	1071	825	77.03
40020	923	707	76.60
40021	860	723	84.07
40022	896	809	90.29
40023	935	767	82.03
40024	927	648	69.90
40025	870	766	88.05
40026	803	703	87.55
40027	1064	856	80.45
40028	843	702	83.27
40029	856	660	77.10
40030	692	571	82.51
40031	848	717	84.55
40032	824	714	86.65
40033	693	633	91.34
40034	826	619	74.94
40035	811	510	62.89
40036	691	582	84.23
40037	915	698	76.28
40038	887	796	89.74
40039	430	288	66.98
41001	757	624	82.43
41002	765	659	86.14
41003	793	638	80.45
41004	704	615	87.36
41005	929	792	85.25
41006	816	718	87.99
41007	798	665	83.33
41008	786	641	81.55
41009	782	632	80.82
41010	748	634	84.76
41011	860	688	80.00
41012	927	705	76.05
41013	928	773	83.30
41014	772	679	87.95
41015	965	796	82.49
41016	772	611	79.15
41017	762	570	74.80
41018	706	595	84.28
41019	833	702	84.27
41020	644	470	72.98
41021	800	626	78.25
41022	842	694	82.42
41023	889	689	77.50
41024	819	619	75.58
41025	1060	691	65.19
41026	710	549	77.32
41027	888	661	74.44
41028	981	752	76.66
41029	927	596	64.29
41030	802	612	76.31
41031	771	599	77.69
41032	691	536	77.57
41033	763	611	80.08
41034	734	598	81.47
41035	927	773	83.39
41036	757	632	83.49
41037	873	702	80.41
41038	819	631	77.05
41039	818	683	83.50
41040	852	721	84.62
41041	830	676	81.45
41042	777	660	84.94
41043	834	672	80.58
41044	787	656	83.35
41045	831	635	76.41
41046	772	632	81.87
41047	870	717	82.41
42001	771	670	86.90
42002	1086	1015	93.46
42003	904	788	87.17
42004	2217	1912	86.24
42005	801	676	84.39
42006	752	687	91.36
42007	1055	913	86.54
42008	771	644	83.53
42009	1355	1012	74.69
42010	1221	1077	88.21
42011	632	532	84.18
42012	737	667	90.50
42013	655	577	88.09
42014	1256	1086	86.46
42015	1318	1126	85.43
42016	893	793	88.80
42017	1519	1300	85.58
42018	1225	1038	84.73
42019	1213	1030	84.91
42020	1188	1038	87.37
42021	1087	955	87.86
42022	550	451	82.00
42023	1059	895	84.51
42024	878	751	85.54
42025	1130	942	83.36
42026	1590	1337	84.09
42027	617	528	85.58
42028	929	763	82.13
42029	1069	932	87.18
42030	659	583	88.47
42031	1095	964	88.04
42032	1182	973	82.32
42033	1044	848	81.23
42034	754	639	84.75
42035	1154	982	85.10
42036	1673	1414	84.52
42037	755	630	83.44
42038	940	803	85.43
42039	1736	1471	84.74
42040	1359	1178	86.68
42041	894	806	90.16
42042	1596	1371	85.90
43001	463	405	87.47
43002	869	824	94.82
43003	824	751	91.14
43004	1044	1040	99.62
43005	792	717	90.53
43006	657	581	88.43
43007	555	507	91.35
43008	645	583	90.39
43009	865	801	92.60
43010	1044	921	88.22
43011	790	716	90.63
43012	532	491	92.29
43013	819	718	87.67
43014	807	729	90.33
43015	863	782	90.61
43016	1259	1093	86.81
43017	684	593	86.70
43018	1018	877	86.15
43019	844	756	89.57
43020	1016	924	90.94
43021	1005	869	86.47
43022	603	549	91.04
43023	615	535	86.99
43024	742	588	79.25
43025	679	621	91.46
43026	538	457	84.94
43027	760	687	90.39
43028	1099	953	86.72
43029	1198	1088	90.82
43030	842	781	92.76
43031	860	743	86.40
43032	866	782	90.30
43033	867	757	87.31
43034	533	478	89.68
43035	944	798	84.53
43036	566	506	89.40
43037	971	848	87.33
43038	687	573	83.41
43039	751	606	80.69
43040	640	558	87.19
43041	1032	900	87.21
43042	830	725	87.35
43043	892	791	88.68
43044	838	761	90.81
43045	505	432	85.54
43046	517	484	93.62
44001	1278	1186	92.80
44002	958	844	88.10
44003	485	457	94.23
44004	786	651	82.82
44005	892	781	87.56
44006	1094	1038	94.88
44007	578	527	91.18
44008	1218	1077	88.42
44009	913	824	90.25
44010	961	860	89.49
44011	996	900	90.36
44012	879	827	94.08
44013	782	700	89.51
44014	823	755	91.74
44015	827	740	89.48
44016	1025	931	90.83
44017	1097	1021	93.07
44018	1044	910	87.16
44019	988	940	95.14
44020	1022	956	93.54
44021	1010	923	91.39
44022	829	738	89.02
44023	810	748	92.35
44024	574	559	97.39
44025	940	824	87.66
44026	1014	953	93.98
44027	974	925	94.97
44028	933	827	88.64
44029	1037	945	91.13
44030	1036	963	92.95
44031	827	707	85.49
44032	1093	924	84.54
44033	854	819	95.90
44034	916	821	89.63
44035	1029	911	88.53
44036	938	886	94.46
44037	931	864	92.80
44038	1102	1015	92.11
44039	942	853	90.55
44040	892	808	90.58
44041	1139	1054	92.54
45001	597	502	84.09
45002	738	612	82.93
45003	671	570	84.95
45004	847	740	87.37
45005	762	643	84.38
45006	957	814	85.06
45007	1082	877	81.05
45008	854	643	75.29
45009	842	630	74.82
45010	859	639	74.39
45011	651	488	74.96
45012	783	610	77.91
45013	615	513	83.41
45014	1138	866	76.10
45015	885	710	80.23
45016	678	506	74.63
45017	909	697	76.68
45018	962	699	72.66
45019	497	377	75.86
45020	632	452	71.52
45021	767	574	74.84
45022	846	608	71.87
45023	828	595	71.86
45024	699	500	71.53
45025	509	408	80.16
45026	483	363	75.16
45027	789	614	77.82
45028	715	538	75.24
45029	609	415	68.14
45030	763	585	76.67
45031	656	505	76.98
45032	771	583	75.62
45033	587	430	73.25
45034	846	623	73.64
45035	824	666	80.83
45036	804	645	80.22
45037	816	609	74.63
45038	845	619	73.25
45039	882	615	69.73
45040	792	560	70.71
45041	767	569	74.19
45042	733	563	76.81
45043	818	629	76.89
45044	762	582	76.38
45045	563	422	74.96
45046	662	482	72.81
45047	601	453	75.37
45048	657	520	79.15
46001	714	560	78.43
46002	788	683	86.68
46003	921	833	90.45
46004	750	662	88.27
46005	1122	957	85.29
46006	878	692	78.82
46007	781	756	96.80
46008	695	539	77.55
46009	855	774	90.53
46010	1362	1248	91.63
46011	915	765	83.61
46012	890	770	86.52
46013	860	756	87.91
46014	1086	832	76.61
46015	829	757	91.31
46016	883	763	86.41
46017	917	794	86.59
46018	941	839	89.16
46019	553	505	91.32
46020	784	609	77.68
46021	747	572	76.57
46022	736	533	72.42
46023	804	634	78.86
46024	1001	907	90.61
46025	819	674	82.30
46026	1181	1020	86.37
46027	1057	925	87.51
46028	772	668	86.53
46029	731	604	82.63
46030	881	779	88.42
46031	829	749	90.35
46032	969	754	77.81
46033	840	781	92.98
46034	1096	899	82.03
46035	992	825	83.17
46036	733	689	94.00
46037	842	640	76.01
46038	1016	869	85.53
46039	777	712	91.63
46040	663	589	88.84
47001	565	527	93.27
47002	808	748	92.57
47003	795	704	88.55
47004	990	882	89.09
47005	888	797	89.75
47006	1006	900	89.46
47007	809	705	87.14
47008	803	735	91.53
47009	808	743	91.96
47010	978	879	89.88
47011	870	785	90.23
47012	864	791	91.55
47013	793	706	89.03
47014	743	675	90.85
47015	989	870	87.97
47016	810	721	89.01
47017	879	748	85.10
47018	811	743	91.62
47019	1250	1129	90.32
47020	844	739	87.56
47021	805	693	86.09
47022	848	774	91.27
47023	923	802	86.89
47024	882	806	91.38
47025	1034	911	88.10
47026	1026	966	94.15
47027	735	655	89.12
47028	762	682	89.50
47029	940	847	90.11
47030	1047	899	85.86
47031	836	762	91.15
47032	980	872	88.98
47033	848	772	91.04
47034	803	746	92.90
47035	831	752	90.49
47036	930	820	88.17
47037	790	704	89.11
47038	827	747	90.33
47039	844	733	86.85
47040	764	695	90.97
47041	898	802	89.31
47042	789	694	87.96
47043	759	684	90.12
47044	867	745	85.93
47045	745	656	88.05
47046	851	783	92.01
47047	1014	907	89.45
47048	86	67	77.91
48001	754	716	94.96
48002	355	312	87.89
48003	979	806	82.33
48004	770	684	88.83
48005	422	387	91.71
48006	1019	851	83.51
48007	785	712	90.70
48008	446	365	81.84
48009	584	487	83.39
48010	989	926	93.63
48011	627	557	88.84
48012	953	853	89.51
48013	978	917	93.76
48014	391	344	87.98
48015	539	448	83.12
48016	928	763	82.22
48017	702	622	88.60
48018	683	502	73.50
48019	537	467	86.96
48020	865	717	82.89
48021	1171	942	80.44
48022	631	553	87.64
48023	770	663	86.10
48024	1032	855	82.85
48025	631	555	87.96
48026	377	337	89.39
48027	837	669	79.93
48028	1007	875	86.89
48029	365	320	87.67
48030	642	569	88.63
48031	1182	988	83.59
48032	910	762	83.74
48033	436	373	85.55
48034	669	595	88.94
48035	710	480	67.61
48036	424	391	92.22
48037	854	728	85.25
48038	771	683	88.59
48039	637	540	84.77
48040	634	590	93.06
48041	995	883	88.74
48042	878	733	83.49
48043	945	799	84.55
48044	912	830	91.01
48045	557	493	88.51
48046	542	452	83.39
49001	718	483	67.27
49002	495	425	85.86
49003	993	835	84.09
49004	1116	889	79.66
49005	954	643	67.40
49006	726	607	83.61
49007	733	577	78.72
49008	796	617	77.51
49009	847	713	84.18
49010	887	766	86.36
49011	1073	871	81.17
49012	1004	831	82.77
49013	951	805	84.65
49014	761	561	73.72
49015	719	523	72.74
49016	861	681	79.09
49017	729	608	83.40
49018	988	851	86.13
49019	860	663	77.09
49020	1170	1020	87.18
49021	621	440	70.85
49022	1015	746	73.50
49023	1076	896	83.27
49024	769	571	74.25
49025	1026	873	85.09
49026	1030	827	80.29
49027	946	787	83.19
49028	1121	966	86.17
49029	945	831	87.94
49030	1011	756	74.78
49031	677	523	77.25
49032	908	663	73.02
49033	706	541	76.63
50001	815	628	77.06
50002	519	379	73.03
50003	688	542	78.78
50004	849	666	78.45
50005	642	463	72.12
50006	861	631	73.29
50007	762	626	82.15
50008	784	571	72.83
50009	706	495	70.11
50010	1044	713	68.30
50011	650	472	72.62
50012	326	273	83.74
50013	1044	682	65.33
50014	260	214	82.31
50015	793	649	81.84
50016	265	205	77.36
50017	993	688	69.28
50018	178	120	67.42
50019	722	464	64.27
50020	778	591	75.96
50021	696	529	76.01
50022	880	584	66.36
50023	711	458	64.42
50024	777	525	67.57
50025	884	644	72.85
50026	1030	682	66.21
50027	239	221	92.47
50028	1005	648	64.48
50029	891	611	68.57
50030	703	460	65.43
50031	1090	772	70.83
50032	999	687	68.77
50033	610	484	79.34
50034	994	789	79.38
50035	874	715	81.81
50036	793	592	74.65
50037	755	595	78.81
50038	289	242	83.74
50039	686	431	62.83
50040	937	643	68.62
Barrington 1	1054	857	81.31
Barrington 2	998	779	78.06
Barrington 3	1288	1015	78.8
Barrington 4	1694	1322	78.04
Barrington 5	1176	955	81.21
Barrington 6	1333	1066	79.97
Barrington 7	366	299	81.69
Barrington 8	1812	1437	79.3
Barrington 9	802	613	76.43
Barrington 10	1591	1184	74.42
Barrington 11	953	754	79.12
Berwyn Ward 1 Precinct 1	727	528	72.63
Berwyn Ward 1 Precinct 2	910	596	65.49
Berwyn Ward 1 Precinct 3	1382	919	66.5
Berwyn Ward 1 Precinct 4	734	540	73.57
Berwyn Ward 1 Precinct 5	714	516	72.27
Berwyn Ward 2 Precinct 1	613	387	63.13
Berwyn Ward 2 Precinct 2	903	604	66.89
Berwyn Ward 2 Precinct 3	1206	857	71.06
Berwyn Ward 2 Precinct 4	1607	1055	65.65
Berwyn Ward 3 Precinct 1	930	613	65.91
Berwyn Ward 3 Precinct 2	647	459	70.94
Berwyn Ward 3 Precinct 3	716	508	70.95
Berwyn Ward 3 Precinct 4	1014	660	65.09
Berwyn Ward 3 Precinct 5	1140	824	72.28
Berwyn Ward 4 Precinct 1	723	467	64.59
Berwyn Ward 4 Precinct 2	1129	703	62.27
Berwyn Ward 4 Precinct 3	1333	847	63.54
Berwyn Ward 4 Precinct 4	677	431	63.66
Berwyn Ward 5 Precinct 1	1612	1019	63.21
Berwyn Ward 5 Precinct 2	967	622	64.32
Berwyn Ward 5 Precinct 3	880	546	62.05
Berwyn Ward 6 Precinct 1	611	344	56.3
Berwyn Ward 6 Precinct 2	799	487	60.95
Berwyn Ward 6 Precinct 3	1046	660	63.1
Berwyn Ward 6 Precinct 4	1234	751	60.86
Berwyn Ward 7 Precinct 1	934	583	62.42
Berwyn Ward 7 Precinct 2	894	587	65.66
Berwyn Ward 7 Precinct 3	1182	755	63.87
Berwyn Ward 7 Precinct 4	1171	840	71.73
Berwyn Ward 8 Precinct 1	1754	1106	63.06
Berwyn Ward 8 Precinct 2	1060	683	64.43
Berwyn Ward 8 Precinct 3	624	370	59.29
Bloom 1	1080	835	77.31
Bloom 2	1114	792	71.1
Bloom 3	964	535	55.5
Bloom 4	1125	561	49.87
Bloom 5	752	497	66.09
Bloom 6	506	224	44.27
Bloom 7	1094	752	68.74
Bloom 8	1185	753	63.54
Bloom 9	1160	699	60.26
Bloom 10	512	221	43.16
Bloom 11	771	509	66.02
Bloom 12	1104	659	59.69
Bloom 13	1445	1026	71
Bloom 14	1553	1020	65.68
Bloom 15	1096	618	56.39
Bloom 16	1094	670	61.24
Bloom 17	906	543	59.93
Bloom 18	869	596	68.58
Bloom 19	859	651	75.79
Bloom 20	863	628	72.77
Bloom 21	346	152	43.93
Bloom 22	1101	562	51.04
Bloom 23	1196	627	52.42
Bloom 24	1928	1200	62.24
Bloom 25	995	478	48.04
Bloom 26	1036	523	50.48
Bloom 27	1257	673	53.54
Bloom 28	1013	678	66.93
Bloom 29	556	265	47.66
Bloom 30	1083	809	74.7
Bloom 31	958	652	68.06
Bloom 32	885	496	56.05
Bloom 33	732	553	75.55
Bloom 34	596	402	67.45
Bloom 35	726	345	47.52
Bloom 36	1246	836	67.09
Bloom 37	516	368	71.32
Bloom 38	2155	1490	69.14
Bloom 39	1056	493	46.69
Bloom 40	571	439	76.88
Bloom 41	1120	807	72.05
Bloom 42	771	592	76.78
Bloom 43	850	593	69.76
Bloom 44	1215	791	65.1
Bloom 45	1310	914	69.77
Bloom 46	1102	507	46.01
Bloom 47	1168	899	76.97
Bloom 48	671	524	78.09
Bloom 49	880	639	72.61
Bloom 50	847	633	74.73
Bloom 51	568	327	57.57
Bloom 52	905	460	50.83
Bloom 53	642	339	52.8
Bloom 54	1155	680	58.87
Bloom 55	1033	566	54.79
Bloom 56	943	607	64.37
Bloom 57	1022	637	62.33
Bloom 58	652	457	70.09
Bloom 59	735	508	69.12
Bloom 60	835	552	66.11
Bloom 61	1101	632	57.4
Bremen 1	910	571	62.75
Bremen 2	1091	766	70.21
Bremen 3	892	673	75.45
Bremen 4	1051	683	64.99
Bremen 5	809	522	64.52
Bremen 6	912	534	58.55
Bremen 7	676	394	58.28
Bremen 8	721	494	68.52
Bremen 9	806	565	70.1
Bremen 10	1167	868	74.38
Bremen 11	1110	838	75.5
Bremen 12	847	525	61.98
Bremen 13	1137	732	64.38
Bremen 14	889	518	58.27
Bremen 15	803	507	63.14
Bremen 16	934	706	75.59
Bremen 17	914	487	53.28
Bremen 18	1463	977	66.78
Bremen 19	386	222	57.51
Bremen 20	778	503	64.65
Bremen 21	1252	737	58.87
Bremen 22	872	597	68.46
Bremen 23	349	178	51
Bremen 24	763	581	76.15
Bremen 25	1340	828	61.79
Bremen 26	757	574	75.83
Bremen 27	1228	758	61.73
Bremen 28	896	527	58.82
Bremen 29	1293	891	68.91
Bremen 30	994	698	70.22
Bremen 31	996	589	59.14
Bremen 32	817	523	64.01
Bremen 33	912	651	71.38
Bremen 34	1269	934	73.6
Bremen 35	711	402	56.54
Bremen 36	664	513	77.26
Bremen 37	788	348	44.16
Bremen 38	939	479	51.01
Bremen 39	732	279	38.11
Bremen 40	1345	943	70.11
Bremen 41	668	438	65.57
Bremen 42	1351	944	69.87
Bremen 43	880	520	59.09
Bremen 44	797	489	61.36
Bremen 45	714	325	45.52
Bremen 46	914	676	73.96
Bremen 47	783	522	66.67
Bremen 48	800	482	60.25
Bremen 49	734	486	66.21
Bremen 50	989	756	76.44
Bremen 51	1171	729	62.25
Bremen 52	939	588	62.62
Bremen 53	716	464	64.8
Bremen 54	829	600	72.38
Bremen 55	943	561	59.49
Bremen 56	1001	650	64.94
Bremen 57	998	738	73.95
Bremen 58	1120	815	72.77
Bremen 59	898	662	73.72
Bremen 60	856	593	69.28
Bremen 61	1008	661	65.58
Bremen 62	1121	757	67.53
Bremen 63	1226	790	64.44
Bremen 64	1166	845	72.47
Bremen 65	450	244	54.22
Bremen 66	609	449	73.73
Bremen 67	1284	941	73.29
Bremen 68	620	451	72.74
Bremen 69	1004	694	69.12
Bremen 70	633	418	66.03
Bremen 71	687	440	64.05
Bremen 72	592	481	81.25
Bremen 73	1103	709	64.28
Bremen 74	1297	826	63.69
Bremen 75	991	760	76.69
Bremen 76	790	570	72.15
Bremen 77	1529	1026	67.1
Bremen 78	804	546	67.91
Bremen 79	1004	727	72.41
Bremen 80	851	561	65.92
Calumet 1	1143	648	56.69
Calumet 2	1000	588	58.8
Calumet 3	1058	645	60.96
Calumet 4	1024	524	51.17
Calumet 5	827	537	64.93
Calumet 6	1482	922	62.21
Calumet 7	1170	675	57.69
Calumet 8	731	413	56.5
Calumet 9	762	464	60.89
Calumet 10	995	662	66.53
Calumet 11	1302	834	64.06
Calumet 12	732	453	61.89
Cicero 1	1603	854	53.28
Cicero 2	722	381	52.77
Cicero 3	1077	497	46.15
Cicero 4	1107	602	54.38
Cicero 5	1174	792	67.46
Cicero 6	997	669	67.1
Cicero 7	853	408	47.83
Cicero 8	620	348	56.13
Cicero 9	1296	680	52.47
Cicero 10	1232	716	58.12
Cicero 11	1041	693	66.57
Cicero 12	902	516	57.21
Cicero 13	865	605	69.94
Cicero 14	1017	603	59.29
Cicero 15	1173	698	59.51
Cicero 16	861	515	59.81
Cicero 17	1443	778	53.92
Cicero 18	813	455	55.97
Cicero 19	1472	881	59.85
Cicero 20	769	461	59.95
Cicero 21	1110	643	57.93
Cicero 22	890	526	59.1
Cicero 23	1404	858	61.11
Cicero 24	1360	782	57.5
Cicero 25	944	591	62.61
Cicero 26	862	489	56.73
Cicero 27	1270	738	58.11
Cicero 28	1211	687	56.73
Cicero 29	1151	641	55.69
Cicero 30	1007	534	53.03
Cicero 31	885	494	55.82
Cicero 32	965	531	55.03
Elk Grove 1	808	689	85.27
Elk Grove 2	1074	681	63.41
Elk Grove 3	1141	871	76.34
Elk Grove 4	1128	838	74.29
Elk Grove 5	1287	1044	81.12
Elk Grove 6	747	562	75.23
Elk Grove 7	1038	874	84.2
Elk Grove 8	870	694	79.77
Elk Grove 9	1002	752	75.05
Elk Grove 10	1341	1096	81.73
Elk Grove 11	1081	892	82.52
Elk Grove 12	641	502	78.32
Elk Grove 13	1068	744	69.66
Elk Grove 14	1302	935	71.81
Elk Grove 15	940	678	72.13
Elk Grove 16	1018	831	81.63
Elk Grove 17	1133	756	66.73
Elk Grove 18	1457	1057	72.55
Elk Grove 19	1225	1002	81.8
Elk Grove 20	1098	837	76.23
Elk Grove 21	1037	710	68.47
Elk Grove 22	1306	855	65.47
Elk Grove 23	1531	1194	77.99
Elk Grove 24	970	734	75.67
Elk Grove 25	814	673	82.68
Elk Grove 26	903	663	73.42
Elk Grove 27	1237	973	78.66
Elk Grove 28	1232	823	66.8
Elk Grove 29	908	713	78.52
Elk Grove 30	926	732	79.05
Elk Grove 31	762	528	69.29
Elk Grove 32	952	610	64.08
Elk Grove 33	657	501	76.26
Elk Grove 34	1616	1313	81.25
Elk Grove 35	1165	749	64.29
Elk Grove 36	1145	608	53.1
Elk Grove 37	1315	982	74.68
Elk Grove 38	979	555	56.69
Elk Grove 39	1630	1119	68.65
Elk Grove 40	1289	795	61.68
Elk Grove 41	733	593	80.9
Elk Grove 42	1173	661	56.35
Elk Grove 43	937	733	78.23
Elk Grove 44	930	670	72.04
Elk Grove 45	804	652	81.09
Elk Grove 46	708	573	80.93
Elk Grove 47	1142	938	82.14
Elk Grove 48	654	499	76.3
Elk Grove 49	1483	984	66.35
Elk Grove 50	734	470	64.03
Elk Grove 51	1345	1051	78.14
Elk Grove 52	528	346	65.53
Evanston Ward 1 Precinct 1	926	214	23.11
Evanston Ward 1 Precinct 2	1238	916	73.99
Evanston Ward 1 Precinct 3	1050	799	76.1
